0,0,0,0,0,1462172263763,17651
-15.4725196197,18.6340336611,11.9771710032,-2.669314,-1.225756,-7.168222,0,0,0,0,0,0,1462172263773,17661
-15.3725614555,18.6395645553,11.3629181308,-3.040861,-1.32701,-7.262213,0,0,0,0,0,0,1462172263782,17670
-15.4629484269,18.6415160587,10.6686045843,-3.391591,-1.285439,-7.437325,0,0,0,0,0,0,1462172263792,17680
-15.9950518299,18.632533259,10.1605860681,-3.821961,-1.046304,-7.711022,0,0,0,0,0,0,1462172263802,17690
-14.9883016003,18.6567750505,9.82884028815,-4.152549,-0.661722,-7.778002,0,0,0,0,0,0,1462172263811,17699
-14.9241079241,18.2681708937,10.3884804836,-4.381427,-0.278219,-7.94364,0,0,0,0,0,0,1462172263821,17709
-14.9241079241,18.2681708937,10.3884804836,-4.579565,-0.162985,-8.157566,0,0,0,0,0,0,1462172263830,17718
-15.1617304371,17.3043635466,11.3099431477,-4.759499,-0.269286,-8.349381,0,0,0,0,0,0,1462172263840,17728
-14.9712382033,15.4888279123,12.6526265541,-4.853521,-0.648146,-8.506468,0,0,0,0,0,0,1462172263850,17738
-15.4490231259,16.0080651218,14.146144506,-4.848155,-1.285133,-8.492369,0,0,0,0,0,0,1462172263859,17747
-15.3915665495,16.0276684152,14.233530673,-4.878531,-1.91056,-8.413599,0,0,0,0,0,0,1462172263869,17757
-15.0845136624,15.5730759834,14.0461863418,-5.006937,-2.547809,-8.247237,0,0,0,0,0,0,1462172263879,17767
-15.2808407934,14.9613630075,12.9375362513,-5.030112,-3.211718,-8.037636,0,0,0,0,0,0,1462172263888,17776
-15.2808407934,14.9613630075,12.9375362513,-4.889603,-3.708041,-7.833097,0,0,0,0,0,0,1462172263898,17786
-14.961068811,13.833707823,11.6156525374,-4.794864,-4.059537,-7.596298,0,0,0,0,0,0,1462172263907,17795
-14.7753621736,13.1096215907,10.1948599604,-4.767393,-4.006862,-7.369607,0,0,0,0,0,0,1462172263917,17805
-14.5752987471,11.6690688153,8.65030872225,-4.809361,-3.665992,-7.247473,0,0,0,0,0,0,1462172263927,17815
-13.7298564585,8.05805194155,7.93580348925,-4.815578,-3.368357,-7.208314,0,0,0,0,0,0,1462172263936,17824
-13.7298564585,8.05805194155,7.93580348925,-4.710639,-3.139757,-7.131714,0,0,0,0,0,0,1462172263946,17834
-13.0286685204,8.15741190615,6.4641247242,-4.457137,-2.837404,-6.907531,0,0,0,0,0,0,1462172263955,17843
-12.0988212559,7.4687861586,6.7289800266,-4.184959,-2.541872,-6.739283,0,0,0,0,0,0,1462172263965,17853
-12.4648311216,5.7491683899,7.2838346256,-4.041248,-2.408582,-6.70164,0,0,0,0,0,0,1462172263975,17863
-12.6891363397,4.28931632415,7.522800636,-4.058372,-2.26576,-6.751508,0,0,0,0,0,0,1462172263984,17872
-12.749887917,3.7024433394,7.56095792205,-4.032578,-2.129918,-6.849977,0,0,0,0,0,0,1462172263994,17882
