-3.1368211485,-0.80279360265,8.46176799195,0.020036,0.916685,0.211253,0,0,0,0,0,0,1462170667548,0
-3.0721763709,-0.8551703862,8.4026639151,0.056457,1.158903,0.265167,0,0,0,0,0,0,1462170667558,10
-2.9820934026,-0.79994970315,8.3190140436,0.09917,1.447742,0.346303,0,0,0,0,0,0,1462170667568,20
-2.84218335375,-0.6871253454,8.20334578635,0.132194,1.779937,0.458026,0,0,0,0,0,0,1462170667578,30
-2.8291700619,-0.5790963906,8.0748113355,0.150159,2.147104,0.581279,0,0,0,0,0,0,1462170667588,40
-2.84398775895,-0.42990934545,7.8946453989,0.17397,2.614422,0.6833,0,0,0,0,0,0,1462170667598,50
-2.923136424,-0.4662622263,7.7153816649,0.189766,3.172337,0.755771,0,0,0,0,0,0,1462170667608,60
-3.1498442469,-0.3751397637,7.5256445355,0.154114,3.741053,0.784894,0,0,0,0,0,0,1462170667618,70
-3.54607789965,-0.2919409935,7.31585301135,0.042655,4.28009,0.769125,0,0,0,0,0,0,1462170667628,80
-4.13444148,-0.17507633715,7.09663739265,-0.127269,4.765816,0.747967,0,0,0,0,0,0,1462170667638,90
-5.06128794015,-0.02125079385,6.8052945987,-0.321372,5.145355,0.692837,0,0,0,0,0,0,1462170667648,100
-5.9817013035,-0.08618976795,6.8018623062,-0.50522,5.380334,0.629371,0,0,0,0,0,0,1462170667658,110
-6.7569679203,-0.150236346,6.87787287525,-0.624378,5.49831,0.593075,0,0,0,0,0,0,1462170667668,120
-7.3326124053,-0.1752234354,6.65371475535,-0.662856,5.528886,0.614441,0,0,0,0,0,0,1462170667678,130
-7.63458549945,-0.23283691665,6.3608813658,-0.642278,5.522071,0.682534,0,0,0,0,0,0,1462170667688,140
-7.87041341385,-0.19123753155,6.0580158756,-0.61922,5.47562,0.790407,0,0,0,0,0,0,1462170667698,150
-7.8418273206,-0.13512445245,5.64846492795,-0.633336,5.399213,0.907409,0,0,0,0,0,0,1462170667708,160
-7.79888443815,-0.1421557488,5.0789495367,-0.667656,5.301526,1.017325,0,0,0,0,0,0,1462170667718,170
-7.93894158525,-0.0834929667,4.47905345355,-0.706459,5.239012,1.115229,0,0,0,0,0,0,1462170667728,180
-8.39233761795,0.07765806945,3.57720388935,-0.780768,5.145286,1.102893,0,0,0,0,0,0,1462170667748,200
-9.17688123105,-0.03770618475,2.49054008385,-0.798665,5.187854,0.945985,0,0,0,0,0,0,1462170667758,210
-9.494113317,-0.3250086801,1.85907671625,-0.788603,5.344882,0.709969,0,0,0,0,0,0,1462170667768,220
-9.5961602763,-0.38171995875,1.09848069825,-0.780133,5.605146,0.46448,0,0,0,0,0,0,1462170667778,230
-9.54872599395,-0.19123753155,0.6141057741,-0.82075,5.921151,0.286042,0,0,0,0,0,0,1462170667788,240
-9.38248535835,0.2006616261,0.1117750569,-0.939921,6.229842,0.204275,0,0,0,0,0,0,1462170667798,250
-9.16430923395,0.57190818945,-0.1934832315,-1.122668,6.503778,0.195857,0,0,0,0,0,0,1462170667808,260
-8.7394992945,0.58971688425,-0.42735964245,-1.347318,6.653847,0.237981,0,0,0,0,0,0,1462170667818,270
-8.61888853605,0.6528612597,-0.7324708326,-1.537914,6.615606,0.300745,0,0,0,0,0,0,1462170667828,280
-8.90678923095,0.9269935584,-1.12032969165,-1.637132,6.448825,0.37883,0,0,0,0,0,0,1462170667838,290
-9.24421300335,0.92086446465,-1.6611118914,-1.663531,6.19955,0.421878,0,0,0,0,0,0,1462170667848,300
-9.3893597499,0.62472626775,-2.2357168821,-1.662008,5.862515,0.404751,0,0,0,0,0,0,1462170667858,310
