-3.1978767288,9.26457140115,-1.47720965925,-0.010585,-0.028527,-0.016875,0,0,0,0,0,0,1462170568088,3134
-3.1682413347,9.2355342066,-1.4863395573,-0.003320,-0.017911,-0.019291,0,0,0,0,0,0,1462170568097,3143
-3.12125815365,9.2534998062,-1.456861068,0.000200,-0.007247,-0.010502,0,0,0,0,0,0,1462170568107,3153
-3.05496587565,9.2989825851,-1.51357234665,-0.002125,-0.008501,-0.021684,0,0,0,0,0,0,1462170568117,3163
-3.01621039005,9.27937929165,-1.5032460495,0.012399,-0.013080,-0.011861,0,0,0,0,0,0,1462170568126,3172
-3.01621039005,9.27937929165,-1.5032460495,0.011224,-0.026021,-0.009506,0,0,0,0,0,0,1462170568136,3182
-3.0060409977,9.2506559067,-1.5128172423,0.017465,-0.043700,-0.018415,0,0,0,0,0,0,1462170568145,3191
-2.96743261035,9.2311997115,-1.49321394885,0.024852,-0.067194,-0.016207,0,0,0,0,0,0,1462170568155,3201
-2.957851611,9.2121946176,-1.4640394626,0.016466,-0.068145,-0.012679,0,0,0,0,0,0,1462170568165,3211
-3.0343230879,9.22326621255,-1.48438805385,0.022498,-0.073950,-0.004071,0,0,0,0,0,0,1462170568174,3220
-3.0633504759,9.25199940405,-1.5039913473,0.018922,-0.088094,-0.004200,0,0,0,0,0,0,1462170568184,3230
-3.10360636365,9.3006300855,-1.4179486776,0.007933,-0.082246,-0.001599,0,0,0,0,0,0,1462170568194,3240
-3.10360636365,9.3006300855,-1.4179486776,0.005337,-0.065717,0.008527,0,0,0,0,0,0,1462170568203,3249
-3.1315844508,9.2823702894,-1.4281278765,-0.010686,-0.050386,0.026162,0,0,0,0,0,0,1462170568213,3259
-3.1896392268,9.3120056835,-1.40972098215,-0.021711,-0.032781,0.026398,0,0,0,0,0,0,1462170568222,3268
-3.1706341329,9.3208315785,-1.4285789778,-0.032755,-0.019854,0.031555,0,0,0,0,0,0,1462170568232,3278
-3.1425089475,9.34851546915,-1.4474271669,-0.020578,-0.013947,0.025342,0,0,0,0,0,0,1462170568241,3287
-3.1425089475,9.34851546915,-1.4474271669,-0.025609,0.003747,0.035493,0,0,0,0,0,0,1462170568251,3297
-3.17184033855,9.3773957589,-1.43800307235,-0.031644,0.006036,0.029332,0,0,0,0,0,0,1462170568261,3307
-3.1905414294,9.34971186825,-1.41899797845,-0.037946,0.021412,0.046916,0,0,0,0,0,0,1462170568270,3316
-3.18949212855,9.33041257785,-1.4866337538,-0.037918,0.024915,0.041979,0,0,0,0,0,0,1462170568280,3326
-3.19967132745,9.3588417663,-1.51551404355,-0.039602,0.029725,0.035048,0,0,0,0,0,0,1462170568290,3336
-3.19967132745,9.3588417663,-1.51551404355,-0.034845,0.038033,0.042566,0,0,0,0,0,0,1462170568299,3345
-3.2083501242,9.33998377065,-1.5443943333,-0.032312,0.030937,0.035020,0,0,0,0,0,0,1462170568309,3355
-3.17976403095,9.3393855711,-1.543943232,-0.016464,0.023943,0.033621,0,0,0,0,0,0,1462170568319,3365
-3.15028554165,9.31021108485,-1.5824045211,-0.029842,0.022718,0.036157,0,0,0,0,0,0,1462170568328,3374
-3.15956253795,9.2916472857,-1.57297062,-0.026139,0.009794,0.037242,0,0,0,0,0,0,1462170568338,3384
-3.1498442469,9.2820760929,-1.55352423135,-0.024952,-0.003083,0.048281,0,0,0,0,0,0,1462170568347,3393
-3.1498442469,9.2820760929,-1.55352423135,-0.006535,-0.024245,0.038027,0,0,0,0,0,0,1462170568357,3403
-3.2093896185,9.39654795105,-1.5734217213,-0.013773,-0.030180,0.035511,0,0,0,0,0,0,1462170568366,3412
-3.2587754043,9.46358552685,-1.5741670191,-0.002769,-0.038383,0.032880,0,0,0,0,0,0,1462170568376,3422
-3.269699901,9.5300249031,-1.5741670191,0.007106,-0.033744,0.012994,0,0,0,0,0,0,1462170568386,3432
-3.25158720315,9.549029997,-1.49696005095,0.026599,-0.032512,0.006692,0,0,0,0,0,0,1462170568395,3441
-3.25174410795,9.5397530007,-1.4583516636,0.018130,-0.016152,-0.006766,0,0,0,0,0,0,1462170568405,3451
-3.25174410795,9.5397530007,-1.4583516636,0.012021,-0.016159,-0.003008,0,0,0,0,0,0,1462170568415,3461
-3.20280942345,9.4819924212,-1.45775346405,0.004648,0.004982,-0.005237,0,0,0,0,0,0,1462170568424,3470
-3.2200199187,9.41629834275,-1.4966560479,0.004652,-0.002060,-0.001588,0,0,0,0,0,0,1462170568434,3480
-3.177518331,9.23538710835,-1.5633994272,-0.011127,0.003722,-0.006423,0,0,0,0,0,0,1462170568443,3489
-3.13906684845,9.225217716,-1.5436490355,-0.025132,0.014457,-0.005681,0,0,0,0,0,0,1462170568453,3499
-3.09956606505,9.1581801402,-1.5529260318,-0.032439,0.012091,-0.001944,0,0,0,0,0,0,1462170568463,3509
-3.1185613524,9.16805533605,-1.57252932525,-0.033740,0.028575,-0.000525,0,0,0,0,0,0,1462170568472,3518
-3.1185613524,9.16805533605,-1.57252932525,-0.024075,0.025141,0.008088,0,0,0,0,0,0,1462170568482,3528
-3.1101865587,9.1872075282,-1.47601326015,-0.013227,0.024082,0.019203,0,0,0,0,0,0,1462170568491,3537
-3.14908914255,9.23509291185,-1.50533484465,-0.002500,0.039534,0.035461,0,0,0,0,0,0,1462170568501,3547
-3.1606118388,9.32023337895,-1.51521984705,0.015772,0.029033,0.036499,0,0,0,0,0,0,1462170568511,3557
-3.18066623355,9.3769446576,-1.5536713296,0.043603,0.035120,0.047603,0,0,0,0,0,0,1462170568520,3566
-3.11437395555,9.39490045065,-1.4951654523,0.044865,0.023360,0.048716,0,0,0,0,0,0,1462170568530,3576
-3.08369906715,9.3184387803,-1.5427468329,0.051159,0.000949,0.036024,0,0,0,0,0,0,1462170568539,3585
-3.10225305975,9.2811738903,-1.5238986438,0.057449,-0.009727,0.017241,0,0,0,0,0,0,1462170568549,3595
-3.10225305975,9.2811738903,-1.5238986438,0.058891,-0.034517,0.004549,0,0,0,0,0,0,1462170568559,3605
-3.102400158,9.2720537988,-1.4951654523,0.040744,-0.038180,-0.002855,0,0,0,0,0,0,1462170568568,3614
-3.1796169327,9.30197358285,-1.4769056562,0.034700,-0.040579,-0.005338,0,0,0,0,0,0,1462170568578,3624
-3.20849722245,9.32142977805,-1.48693775685,0.025006,-0.044165,-0.006574,0,0,0,0,0,0,1462170568588,3634
-3.2188235196,9.33160897695,-1.41017208345,0.016547,-0.037202,-0.016403,0,0,0,0,0,0,1462170568597,3643
-3.2761329978,9.33264847125,-1.4302264782,-0.001883,-0.013687,-0.006130,0,0,0,0,0,0,1462170568607,3653
-3.27628009605,9.34208237235,-1.4300695734,0.002875,0.005178,-0.004720,0,0,0,0,0,0,1462170568616,3662
-3.29573629125,9.3522517647,-1.4014932867,0.014254,0.031324,-0.011239,0,0,0,0,0,0,1462170568626,3672
-3.29573629125,9.3522517647,-1.4014932867,0.000952,0.026521,-0.016193,0,0,0,0,0,0,1462170568636,3682
-3.2001126222,9.35000606475,-1.43845417365,0.006926,0.025446,-0.003812,0,0,0,0,0,0,1462170568645,3691
-3.142803144,9.3486625674,-1.4183997789,0.005654,0.027823,0.001188,0,0,0,0,0,0,1462170568655,3701
-3.11288335995,9.31005418005,-1.4471329704,-0.001584,0.025404,-0.003771,0,0,0,0,0,0,1462170568665,3711
-3.07516736865,9.3374438742,-1.46553986475,0.004721,-0.008751,-0.011614,0,0,0,0,0,0,1462170568674,3720
-2.99616580185,9.2502048054,-1.5705778218,-0.001102,-0.025378,-0.031638,0,0,0,0,0,0,1462170568684,3730
-2.99616580185,9.2502048054,-1.5705778218,0.008800,-0.055963,-0.035735,0,0,0,0,0,0,1462170568693,3739
-3.0346172844,9.2606782008,-1.5420015351,0.018656,-0.067740,-0.044604,0,0,0,0,0,0,1462170568703,3749
-3.11153005605,9.2533429014,-1.46628516255,0.008944,-0.067794,-0.045799,0,0,0,0,0,0,1462170568713,3759
-3.1296427539,9.2157838149,-1.51476874575,0.010042,-0.063012,-0.034573,0,0,0,0,0,0,1462170568722,3768
-3.19682742795,9.19873022445,-1.4386012719,0.011054,-0.047615,-0.019510,0,0,0,0,0,0,1462170568732,3778
-3.23468071095,9.1900514277,-1.45849876185,0.005963,-0.028708,-0.003138,0,0,0,0,0,0,1462170568742,3788
-3.23468071095,9.1900514277,-1.45849876185,0.010978,-0.013133,0.005416,0,0,0,0,0,0,1462170568751,3797
-3.2644632033,9.219529917,-1.39161809085,0.001065,0.010416,0.014406,0,0,0,0,0,0,1462170568761,3807
-3.25607860305,9.29434408695,-1.4588027649,0.003488,0.018645,0.010749,0,0,0,0,0,0,1462170568770,3816
-3.27508369695,9.30407218455,-1.48797725115,-0.009878,0.031487,0.003491,0,0,0,0,0,0,1462170568780,3826
-3.30456218625,9.33309957255,-1.46912906205,-0.012400,0.047964,0.004916,0,0,0,0,0,0,1462170568789,3835
-3.3317949756,9.25843250085,-1.430971776,-0.011168,0.062037,-0.004889,0,0,0,0,0,0,1462170568799,3845
-3.3317949756,9.25843250085,-1.430971776,-0.016069,0.072602,-0.005996,0,0,0,0,0,0,1462170568809,3855
-3.29334349305,9.2666601963,-1.47870025485,-0.028226,0.066678,-0.002274,0,0,0,0,0,0,1462170568818,3864
-3.29408879085,9.27653539215,-1.4207925771,-0.019602,0.064290,-0.014771,0,0,0,0,0,0,1462170568828,3874
-3.26670890325,9.34192546755,-1.42992247515,-0.006038,0.050138,-0.029901,0,0,0,0,0,0,1462170568837,3883
-3.23183681145,9.4641837264,-1.34268340635,-0.011960,0.037091,-0.041191,0,0,0,0,0,0,1462170568847,3893
-3.4615356321,9.48812151495,-1.3751528934,-0.014150,0.008750,-0.053908,0,0,0,0,0,0,1462170568857,3903
-3.6448396647,9.53990009895,-1.29106172715,-0.034580,-0.013808,-0.068962,0,0,0,0,0,0,1462170568866,3912
-3.6448396647,9.53990009895,-1.29106172715,-0.045326,-0.006951,-0.094929,0,0,0,0,0,0,1462170568876,3922
-3.92225715765,9.5740170864,-1.3720147974,-0.073019,0.023246,-0.141689,0,0,0,0,0,0,1462170568885,3931
-4.1039234964,9.540792495,-1.27848973005,-0.103199,0.062857,-0.187096,0,0,0,0,0,0,1462170568895,3941
-4.42009647495,9.56682888525,-1.25424793845,-0.112474,0.069545,-0.242892,0,0,0,0,0,0,1462170568905,3951
-4.70036767395,9.6681403533,-1.13319588525,-0.127571,0.105842,-0.308563,0,0,0,0,0,0,1462170568914,3960
-4.8076611375,9.72769553145,-1.0287463212,-0.129565,0.150120,-0.383883,0,0,0,0,0,0,1462170568924,3970
-4.9134541989,9.7585175181,-1.03997482095,-0.140027,0.170863,-0.450709,0,0,0,0,0,0,1462170568934,3980
